time,contact_LF,contact_RF,contact_LH,contact_RH,hip_LF,hip_RF,hip_LH,hip_RH,knee_LF,knee_RF,knee_LH,knee_RH
3.13,1,0,0,1,0.2544580538449486,-0.2544580538449486,-0.2544580538449486,0.2544580538449486,-0.11956423599674583,0.11956423599674589,0.11956423599674589,-0.11956423599674583
3.14,1,0,0,1,0.268959860333119,-0.26895986033311897,-0.26895986033311897,0.268959860333119,-0.08731991158861263,0.0873199115886127,0.0873199115886127,-0.08731991158861263
3.15,1,0,0,1,0.282400205128625,-0.282400205128625,-0.282400205128625,0.282400205128625,-0.0547309753821158,0.05473097538211587,0.05473097538211587,-0.0547309753821158
3.16,1,0,0,1,0.2947260453308713,-0.2947260453308713,-0.2947260453308713,0.2947260453308713,-0.02192604101998628,0.021926041019986346,0.021926041019986346,-0.02192604101998628
3.17,1,0,0,1,0.30588873647971815,-0.30588873647971815,-0.30588873647971815,0.30588873647971815,0.010965425408991964,-0.0109654254089919,-0.0109654254089919,0.010965425408991964
3.18,1,0,0,1,0.31584422453295036,-0.31584422453295036,-0.31584422453295036,0.31584422453295036,0.04381361631350727,-0.043813616313507206,-0.043813616313507206,0.04381361631350727
3.19,1,0,0,1,0.32455321972745155,-0.32455321972745155,-0.32455321972745155,0.32455321972745155,0.07648889489097045,-0.07648889489097038,-0.07648889489097038,0.07648889489097045
3.2,1,0,0,1,0.33198135163795056,-0.33198135163795056,-0.33198135163795056,0.33198135163795056,0.10886230674475107,-0.10886230674475102,-0.10886230674475102,0.10886230674475107
3.21,1,0,0,1,0.3380993048213873,-0.3380993048213873,-0.3380993048213873,0.3380993048213873,0.1408060888082673,-0.14080608880826725,-0.14080608880826725,0.1408060888082673
3.22,1,0,0,1,0.34288293451157387,-0.34288293451157387,-0.34288293451157387,0.34288293451157387,0.17219417356744207,-0.17219417356744202,-0.17219417356744202,0.17219417356744207
3.23,1,0,0,1,0.34631336190755496,-0.34631336190755496,-0.34631336190755496,0.34631336190755496,0.2029026865915775,-0.20290268659157745,-0.20290268659157745,0.2029026865915775
3.24,1,0,0,1,0.34837704867961267,-0.34837704867961267,-0.34837704867961267,0.34837704867961267,0.23281043540915944,-0.23281043540915938,-0.23281043540915938,0.23281043540915944
3.25,1,0,0,1,0.3490658503988659,-0.3490658503988659,-0.3490658503988659,0.3490658503988659,0.2617993877991504,-0.26179938779915035,-0.26179938779915035,0.2617993877991504
3.2600000000000002,1,0,0,1,0.3483770486796126,-0.3483770486796126,-0.3483770486796126,0.3483770486796126,0.28975513761026145,-0.2897551376102614,-0.2897551376102614,0.28975513761026145
3.27,1,0,0,1,0.346313361907555,-0.346313361907555,-0.346313361907555,0.346313361907555,0.31656735626975535,-0.3165673562697553,-0.3165673562697553,0.31656735626975535
3.2800000000000002,1,0,0,1,0.34288293451157376,-0.34288293451157376,-0.34288293451157376,0.34288293451157376,0.3421302281999205,-0.34213022819992045,-0.34213022819992045,0.3421302281999205
3.29,1,0,0,1,0.3380993048213874,-0.33809930482138745,-0.33809930482138745,0.3380993048213874,0.366342868423814,-0.36634286842381397,-0.36634286842381397,0.366342868423814
3.3000000000000003,1,0,0,1,0.33198135163795073,-0.33198135163795073,-0.33198135163795073,0.33198135163795073,0.3891097207121752,-0.3891097207121752,-0.3891097207121752,0.3891097207121752
3.31,1,0,0,1,0.32455321972745177,-0.32455321972745177,-0.32455321972745177,0.32455321972745177,0.4103409347002074,-0.4103409347002073,-0.4103409347002073,0.4103409347002074
3.3200000000000003,1,0,0,1,0.3158442245329501,-0.3158442245329501,-0.3158442245329501,0.3158442245329501,0.4299527204859198,-0.42995272048591976,-0.42995272048591976,0.4299527204859198
3.33,1,0,0,1,0.3058887364797184,-0.3058887364797185,-0.3058887364797185,0.3058887364797184,0.4478676793105858,-0.4478676793105858,-0.4478676793105858,0.4478676793105858
3.34,1,0,0,1,0.2947260453308716,-0.2947260453308716,-0.2947260453308716,0.2947260453308716,0.4640151090162938,-0.4640151090162937,-0.4640151090162937,0.4640151090162938
3.35,1,0,0,1,0.28240020512862535,-0.28240020512862535,-0.28240020512862535,0.28240020512862535,0.47833128307505385,-0.47833128307505385,-0.47833128307505385,0.47833128307505385
3.36,1,0,0,1,0.26895986033311936,-0.26895986033311936,-0.26895986033311936,0.26895986033311936,0.49075970208829167,-0.49075970208829167,-0.49075970208829167,0.49075970208829167
3.37,1,0,0,1,0.25445805384494896,-0.254458053844949,-0.254458053844949,0.25445805384494896,0.5012513167641692,-0.5012513167641692,-0.5012513167641692,0.5012513167641692
3.38,1,0,0,1,0.23895201766908025,-0.2389520176690803,-0.2389520176690803,0.23895201766908025,0.5097647214927219,-0.5097647214927219,-0.5097647214927219,0.5097647214927219
3.39,1,0,0,1,0.22250294704626447,-0.22250294704626453,-0.22250294704626453,0.22250294704626447,0.5162663177548913,-0.5162663177548913,-0.5162663177548913,0.5162663177548913
3.4,1,0,0,1,0.2051757589433843,-0.20517575894338436,-0.20517575894338436,0.2051757589433843,0.5207304467205274,-0.5207304467205274,-0.5207304467205274,0.5207304467205274
3.41,1,0,0,1,0.18703883585584258,-0.18703883585584263,-0.18703883585584263,0.18703883585584258,0.5231394905120694,-0.5231394905120694,-0.5231394905120694,0.5231394905120694
3.42,1,0,0,1,0.16816375593309382,-0.16816375593309385,-0.16816375593309385,0.16816375593309382,0.5234839417342595,-0.5234839417342595,-0.5234839417342595,0.5234839417342595
3.43,1,0,0,1,0.14862501049238824,-0.14862501049238827,-0.14862501049238827,0.14862501049238824,0.5217624409954883,-0.5217624409954883,-0.5217624409954883,0.5217624409954883
3.44,1,0,0,1,0.12849971003557997,-0.12849971003558,-0.12849971003558,0.12849971003557997,0.5179817822726933,-0.5179817822726933,-0.5179817822726933,0.5179817822726933
3.45,1,0,0,1,0.10786727992919228,-0.10786727992919232,-0.10786727992919232,0.10786727992919228,0.5121568860986341,-0.5121568860986341,-0.5121568860986341,0.5121568860986341
3.46,1,0,0,1,0.08680914694879785,-0.08680914694879789,-0.08680914694879789,0.08680914694879785,0.5043107406773683,-0.5043107406773683,-0.5043107406773683,0.5043107406773683
3.47,1,0,0,1,0.06540841792472331,-0.06540841792472335,-0.06540841792472335,0.06540841792472331,0.49447431116031054,-0.4944743111603106,-0.4944743111603106,0.49447431116031054
3.48,1,0,0,1,0.04374955175736359,-0.043749551757363635,-0.043749551757363635,0.04374955175736359,0.48268641744092755,-0.4826864174409276,-0.4826864174409276,0.48268641744092755
3.49,1,0,0,1,0.021918026096486545,-0.021918026096486586,-0.021918026096486586,0.021918026096486545,0.46899358095035343,-0.46899358095035343,-0.46899358095035343,0.46899358095035343
3.5,1,0,0,1,2.9923766346783395e-16,-3.4198590110609595e-16,-3.4198590110609595e-16,2.9923766346783395e-16,0.45344984105855435,-0.45344984105855435,-0.45344984105855435,0.45344984105855435
3.5100000000000002,0,1,1,0,-0.021918026096487183,0.02191802609648714,0.02191802609648714,-0.021918026096487183,0.436116541805623,-0.436116541805623,-0.436116541805623,0.436116541805623
3.52,0,1,1,0,-0.043749551757362996,0.043749551757362955,0.043749551757362955,-0.043749551757362996,0.41706208980488263,-0.4170620898048827,-0.4170620898048827,0.41706208980488263
3.5300000000000002,0,1,1,0,-0.06540841792472393,0.06540841792472389,0.06540841792472389,-0.06540841792472393,0.3963616842732247,-0.39636168427322477,-0.39636168427322477,0.3963616842732247
3.54,0,1,1,0,-0.08680914694879727,0.08680914694879723,0.08680914694879723,-0.08680914694879727,0.37409702025417185,-0.3740970202541719,-0.3740970202541719,0.37409702025417185
3.5500000000000003,0,1,1,0,-0.10786727992919289,0.10786727992919284,0.10786727992919284,-0.10786727992919289,0.3503559662048446,-0.3503559662048446,-0.3503559662048446,0.3503559662048446
3.56,0,1,1,0,-0.1284997100355794,0.12849971003557936,0.12849971003557936,-0.1284997100355794,0.3252322172193237,-0.32523221721932377,-0.32523221721932377,0.3252322172193237
3.5700000000000003,0,1,1,0,-0.14862501049238883,0.14862501049238877,0.14862501049238877,-0.14862501049238883,0.2988249252569046,-0.2988249252569047,-0.2988249252569047,0.2988249252569046
3.58,0,1,1,0,-0.16816375593309327,0.16816375593309327,0.16816375593309327,-0.16816375593309327,0.27123830783461894,-0.271238307834619,-0.271238307834619,0.27123830783461894
3.59,0,1,1,0,-0.18703883585584208,0.18703883585584205,0.18703883585584205,-0.18703883585584208,0.24258123672830573,-0.24258123672830578,-0.24258123672830578,0.24258123672830573
3.6,0,1,1,0,-0.20517575894338383,0.2051757589433838,0.2051757589433838,-0.20517575894338383,0.2129668083054511,-0.21296680830545114,-0.21296680830545114,0.2129668083054511
3.61,0,1,1,0,-0.22250294704626403,0.22250294704626397,0.22250294704626397,-0.22250294704626403,0.18251189718549474,-0.1825118971854948,-0.1825118971854948,0.18251189718549474
3.62,0,1,1,0,-0.23895201766907984,0.2389520176690798,0.2389520176690798,-0.23895201766907984,0.15133669498910163,-0.1513366949891017,-0.1513366949891017,0.15133669498910163
3.63,0,1,1,0,-0.2544580538449486,0.2544580538449486,0.2544580538449486,-0.2544580538449486,0.11956423599674589,-0.11956423599674595,-0.11956423599674595,0.11956423599674589
3.64,0,1,1,0,-0.26895986033311897,0.2689598603331189,0.2689598603331189,-0.26895986033311897,0.0873199115886127,-0.08731991158861276,-0.08731991158861276,0.0873199115886127
3.65,0,1,1,0,-0.282400205128625,0.28240020512862496,0.28240020512862496,-0.282400205128625,0.05473097538211587,-0.05473097538211592,-0.05473097538211592,0.05473097538211587
3.66,0,1,1,0,-0.2947260453308713,0.29472604533087127,0.29472604533087127,-0.2947260453308713,0.021926041019986346,-0.021926041019986412,-0.021926041019986412,0.021926041019986346
3.67,0,1,1,0,-0.30588873647971815,0.30588873647971815,0.30588873647971815,-0.30588873647971815,-0.0109654254089919,0.010965425408991836,0.010965425408991836,-0.0109654254089919
3.68,0,1,1,0,-0.31584422453295036,0.3158442245329503,0.3158442245329503,-0.31584422453295036,-0.043813616313507206,0.04381361631350714,0.04381361631350714,-0.043813616313507206
3.69,0,1,1,0,-0.32455321972745155,0.3245532197274515,0.3245532197274515,-0.32455321972745155,-0.07648889489097038,0.07648889489097033,0.07648889489097033,-0.07648889489097038
3.7,0,1,1,0,-0.33198135163795056,0.33198135163795056,0.33198135163795056,-0.33198135163795056,-0.10886230674475102,0.10886230674475096,0.10886230674475096,-0.10886230674475102
3.71,0,1,1,0,-0.3380993048213873,0.3380993048213872,0.3380993048213872,-0.3380993048213873,-0.14080608880826725,0.1408060888082672,0.1408060888082672,-0.14080608880826725
3.72,0,1,1,0,-0.34288293451157387,0.34288293451157387,0.34288293451157387,-0.34288293451157387,-0.17219417356744202,0.17219417356744196,0.17219417356744196,-0.17219417356744202
3.73,0,1,1,0,-0.34631336190755496,0.34631336190755496,0.34631336190755496,-0.34631336190755496,-0.20290268659157745,0.2029026865915774,0.2029026865915774,-0.20290268659157745
3.74,0,1,1,0,-0.34837704867961267,0.34837704867961267,0.34837704867961267,-0.34837704867961267,-0.23281043540915938,0.23281043540915933,0.23281043540915933,-0.23281043540915938
3.75,0,1,1,0,-0.3490658503988659,0.3490658503988659,0.3490658503988659,-0.3490658503988659,-0.26179938779914874,0.2617993877991487,0.2617993877991487,-0.26179938779914874
3.7600000000000002,0,1,1,0,-0.3483770486796126,0.3483770486796126,0.3483770486796126,-0.3483770486796126,-0.2897551376102614,0.28975513761026134,0.28975513761026134,-0.2897551376102614
3.77,0,1,1,0,-0.346313361907555,0.3463133619075551,0.3463133619075551,-0.346313361907555,-0.3165673562697553,0.31656735626975524,0.31656735626975524,-0.3165673562697553
3.7800000000000002,0,1,1,0,-0.34288293451157376,0.34288293451157376,0.34288293451157376,-0.34288293451157376,-0.34213022819992045,0.34213022819992045,0.34213022819992045,-0.34213022819992045
3.79,0,1,1,0,-0.33809930482138745,0.33809930482138745,0.33809930482138745,-0.33809930482138745,-0.36634286842381397,0.3663428684238139,0.3663428684238139,-0.36634286842381397
3.8000000000000003,0,1,1,0,-0.33198135163795073,0.33198135163795073,0.33198135163795073,-0.33198135163795073,-0.3891097207121752,0.38910972071217514,0.38910972071217514,-0.3891097207121752
3.81,0,1,1,0,-0.32455321972745177,0.32455321972745177,0.32455321972745177,-0.32455321972745177,-0.4103409347002073,0.4103409347002073,0.4103409347002073,-0.4103409347002073
3.8200000000000003,0,1,1,0,-0.3158442245329501,0.3158442245329501,0.3158442245329501,-0.3158442245329501,-0.42995272048591976,0.4299527204859197,0.4299527204859197,-0.42995272048591976
3.83,0,1,1,0,-0.3058887364797185,0.3058887364797185,0.3058887364797185,-0.3058887364797185,-0.4478676793105858,0.44786767931058574,0.44786767931058574,-0.4478676793105858
3.84,0,1,1,0,-0.2947260453308716,0.29472604533087166,0.29472604533087166,-0.2947260453308716,-0.4640151090162937,0.4640151090162937,0.4640151090162937,-0.4640151090162937
3.85,0,1,1,0,-0.28240020512862535,0.2824002051286254,0.2824002051286254,-0.28240020512862535,-0.47833128307505385,0.4783312830750538,0.4783312830750538,-0.47833128307505385
3.86,0,1,1,0,-0.26895986033311936,0.26895986033311936,0.26895986033311936,-0.26895986033311936,-0.49075970208829167,0.4907597020882916,0.4907597020882916,-0.49075970208829167
3.87,0,1,1,0,-0.254458053844949,0.2544580538449491,0.2544580538449491,-0.254458053844949,-0.5012513167641692,0.5012513167641692,0.5012513167641692,-0.5012513167641692
3.88,0,1,1,0,-0.2389520176690803,0.23895201766908034,0.23895201766908034,-0.2389520176690803,-0.5097647214927219,0.5097647214927219,0.5097647214927219,-0.5097647214927219
3.89,0,1,1,0,-0.22250294704626453,0.22250294704626455,0.22250294704626455,-0.22250294704626453,-0.5162663177548913,0.5162663177548913,0.5162663177548913,-0.5162663177548913
3.9,0,1,1,0,-0.20517575894338436,0.20517575894338438,0.20517575894338438,-0.20517575894338436,-0.5207304467205274,0.5207304467205274,0.5207304467205274,-0.5207304467205274
3.91,0,1,1,0,-0.18703883585584263,0.18703883585584266,0.18703883585584266,-0.18703883585584263,-0.5231394905120694,0.5231394905120694,0.5231394905120694,-0.5231394905120694
3.92,0,1,1,0,-0.16816375593309385,0.16816375593309388,0.16816375593309388,-0.16816375593309385,-0.5234839417342595,0.5234839417342595,0.5234839417342595,-0.5234839417342595
3.93,0,1,1,0,-0.14862501049238827,0.1486250104923883,0.1486250104923883,-0.14862501049238827,-0.5217624409954883,0.5217624409954883,0.5217624409954883,-0.5217624409954883
3.94,0,1,1,0,-0.12849971003558,0.12849971003558006,0.12849971003558006,-0.12849971003558,-0.5179817822726933,0.5179817822726934,0.5179817822726934,-0.5179817822726933
3.95,0,1,1,0,-0.10786727992919232,0.10786727992919236,0.10786727992919236,-0.10786727992919232,-0.5121568860986341,0.5121568860986341,0.5121568860986341,-0.5121568860986341
3.96,0,1,1,0,-0.08680914694879789,0.08680914694879793,0.08680914694879793,-0.08680914694879789,-0.5043107406773683,0.5043107406773683,0.5043107406773683,-0.5043107406773683
3.97,0,1,1,0,-0.06540841792472335,0.06540841792472339,0.06540841792472339,-0.06540841792472335,-0.4944743111603106,0.4944743111603106,0.4944743111603106,-0.4944743111603106
3.98,0,1,1,0,-0.043749551757363635,0.043749551757363676,0.043749551757363676,-0.043749551757363635,-0.4826864174409276,0.4826864174409276,0.4826864174409276,-0.4826864174409276
3.99,0,1,1,0,-0.021918026096486586,0.02191802609648663,0.02191802609648663,-0.021918026096486586,-0.46899358095035343,0.4689935809503535,0.4689935809503535,-0.46899358095035343
4.0,0,1,1,0,-3.4198590110609595e-16,3.8473413874435795e-16,3.8473413874435795e-16,-3.4198590110609595e-16,-0.45344984105855435,0.4534498410585544,0.4534498410585544,-0.45344984105855435
4.01,1,0,0,1,0.021918026096485906,-0.02191802609648586,-0.02191802609648586,0.021918026096485906,-0.43611654180562404,0.4361165418056241,0.4361165418056241,-0.43611654180562404
4.0200000000000005,1,0,0,1,0.04374955175736419,-0.04374955175736415,-0.04374955175736415,0.04374955175736419,-0.4170620898048815,0.4170620898048816,0.4170620898048816,-0.4170620898048815
4.03,1,0,0,1,0.06540841792472389,-0.06540841792472385,-0.06540841792472385,0.06540841792472389,-0.39636168427322477,0.3963616842732248,0.3963616842732248,-0.39636168427322477
4.04,1,0,0,1,0.08680914694879723,-0.08680914694879718,-0.08680914694879718,0.08680914694879723,-0.3740970202541719,0.3740970202541719,0.3740970202541719,-0.3740970202541719
4.05,1,0,0,1,0.10786727992919166,-0.10786727992919162,-0.10786727992919162,0.10786727992919166,-0.350355966204846,0.35035596620484605,0.35035596620484605,-0.350355966204846
4.0600000000000005,1,0,0,1,0.12849971003557936,-0.12849971003557933,-0.12849971003557933,0.12849971003557936,-0.32523221721932377,0.3252322172193238,0.3252322172193238,-0.32523221721932377
4.07,1,0,0,1,0.14862501049238877,-0.14862501049238874,-0.14862501049238874,0.14862501049238877,-0.2988249252569047,0.29882492525690474,0.29882492525690474,-0.2988249252569047
4.08,1,0,0,1,0.16816375593309327,-0.1681637559330932,-0.1681637559330932,0.16816375593309327,-0.271238307834619,0.27123830783461905,0.27123830783461905,-0.271238307834619
4.09,1,0,0,1,0.18703883585584205,-0.187038835855842,-0.187038835855842,0.18703883585584205,-0.24258123672830578,0.24258123672830584,0.24258123672830584,-0.24258123672830578
4.1,1,0,0,1,0.2051757589433828,-0.20517575894338275,-0.20517575894338275,0.2051757589433828,-0.21296680830545286,0.21296680830545292,0.21296680830545292,-0.21296680830545286
4.11,1,0,0,1,0.22250294704626494,-0.22250294704626492,-0.22250294704626492,0.22250294704626494,-0.18251189718549304,0.1825118971854931,0.1825118971854931,-0.18251189718549304
4.12,1,0,0,1,0.2389520176690798,-0.23895201766907975,-0.23895201766907975,0.2389520176690798,-0.1513366949891017,0.15133669498910177,0.15133669498910177,-0.1513366949891017
4.13,1,0,0,1,0.2544580538449486,-0.2544580538449485,-0.2544580538449485,0.2544580538449486,-0.11956423599674595,0.11956423599674601,0.11956423599674601,-0.11956423599674595
4.14,1,0,0,1,0.26895986033311814,-0.2689598603331181,-0.2689598603331181,0.26895986033311814,-0.0873199115886146,0.08731991158861466,0.08731991158861466,-0.0873199115886146
4.15,1,0,0,1,0.2824002051286257,-0.2824002051286257,-0.2824002051286257,0.2824002051286257,-0.05473097538211408,0.05473097538211415,0.05473097538211415,-0.05473097538211408
4.16,1,0,0,1,0.29472604533087127,-0.2947260453308712,-0.2947260453308712,0.29472604533087127,-0.021926041019986412,0.021926041019986475,0.021926041019986475,-0.021926041019986412
4.17,1,0,0,1,0.30588873647971815,-0.30588873647971815,-0.30588873647971815,0.30588873647971815,0.010965425408991836,-0.010965425408991772,-0.010965425408991772,0.010965425408991836
4.18,1,0,0,1,0.3158442245329498,-0.31584422453294975,-0.31584422453294975,0.3158442245329498,0.043813616313505284,-0.04381361631350522,-0.04381361631350522,0.043813616313505284
4.19,1,0,0,1,0.324553219727452,-0.324553219727452,-0.324553219727452,0.324553219727452,0.07648889489097216,-0.0764888948909721,-0.0764888948909721,0.07648889489097216
4.2,1,0,0,1,0.33198135163795056,-0.3319813516379505,-0.3319813516379505,0.33198135163795056,0.10886230674475096,-0.10886230674475089,-0.10886230674475089,0.10886230674475096
4.21,1,0,0,1,0.3380993048213872,-0.3380993048213872,-0.3380993048213872,0.3380993048213872,0.1408060888082672,-0.14080608880826714,-0.14080608880826714,0.1408060888082672
4.22,1,0,0,1,0.3428829345115736,-0.3428829345115736,-0.3428829345115736,0.3428829345115736,0.17219417356744018,-0.17219417356744013,-0.17219417356744013,0.17219417356744018
4.23,1,0,0,1,0.3463133619075551,-0.3463133619075551,-0.3463133619075551,0.3463133619075551,0.20290268659157912,-0.20290268659157906,-0.20290268659157906,0.20290268659157912
4.24,1,0,0,1,0.34837704867961267,-0.34837704867961267,-0.34837704867961267,0.34837704867961267,0.23281043540915933,-0.23281043540915927,-0.23281043540915927,0.23281043540915933
4.25,1,0,0,1,0.3490658503988659,-0.3490658503988659,-0.3490658503988659,0.3490658503988659,0.2617993877991503,-0.26179938779915024,-0.26179938779915024,0.2617993877991503
4.26,1,0,0,1,0.34837704867961267,-0.34837704867961267,-0.34837704867961267,0.34837704867961267,0.2897551376102598,-0.2897551376102597,-0.2897551376102597,0.2897551376102598
4.2700000000000005,1,0,0,1,0.3463133619075549,-0.3463133619075549,-0.3463133619075549,0.3463133619075549,0.31656735626975674,-0.3165673562697567,-0.3165673562697567,0.31656735626975674
4.28,1,0,0,1,0.34288293451157376,-0.34288293451157376,-0.34288293451157376,0.34288293451157376,0.34213022819992045,-0.3421302281999204,-0.3421302281999204,0.34213022819992045
4.29,1,0,0,1,0.33809930482138745,-0.33809930482138745,-0.33809930482138745,0.33809930482138745,0.3663428684238139,-0.36634286842381386,-0.36634286842381386,0.3663428684238139
4.3,1,0,0,1,0.33198135163795073,-0.3319813516379508,-0.3319813516379508,0.33198135163795073,0.38910972071217514,-0.3891097207121751,-0.3891097207121751,0.38910972071217514
4.3100000000000005,1,0,0,1,0.3245532197274513,-0.3245532197274514,-0.3245532197274514,0.3245532197274513,0.41034093470020844,-0.41034093470020844,-0.41034093470020844,0.41034093470020844
4.32,1,0,0,1,0.3158442245329501,-0.3158442245329501,-0.3158442245329501,0.3158442245329501,0.4299527204859197,-0.4299527204859197,-0.4299527204859197,0.4299527204859197
4.33,1,0,0,1,0.3058887364797185,-0.30588873647971854,-0.30588873647971854,0.3058887364797185,0.44786767931058574,-0.44786767931058574,-0.44786767931058574,0.44786767931058574
4.34,1,0,0,1,0.29472604533087166,-0.2947260453308717,-0.2947260453308717,0.29472604533087166,0.4640151090162937,-0.46401510901629367,-0.46401510901629367,0.4640151090162937
4.3500000000000005,1,0,0,1,0.2824002051286254,-0.2824002051286254,-0.2824002051286254,0.2824002051286254,0.4783312830750538,-0.4783312830750538,-0.4783312830750538,0.4783312830750538
4.36,1,0,0,1,0.26895986033311864,-0.26895986033311864,-0.26895986033311864,0.26895986033311864,0.4907597020882922,-0.4907597020882922,-0.4907597020882922,0.4907597020882922
4.37,1,0,0,1,0.2544580538449491,-0.2544580538449491,-0.2544580538449491,0.2544580538449491,0.5012513167641692,-0.5012513167641692,-0.5012513167641692,0.5012513167641692
4.38,1,0,0,1,0.23895201766908034,-0.2389520176690804,-0.2389520176690804,0.23895201766908034,0.5097647214927219,-0.5097647214927219,-0.5097647214927219,0.5097647214927219
4.39,1,0,0,1,0.2225029470462655,-0.22250294704626553,-0.22250294704626553,0.2225029470462655,0.516266317754891,-0.516266317754891,-0.516266317754891,0.516266317754891
4.4,1,0,0,1,0.20517575894338339,-0.2051757589433834,-0.2051757589433834,0.20517575894338339,0.5207304467205276,-0.5207304467205276,-0.5207304467205276,0.5207304467205276
4.41,1,0,0,1,0.18703883585584266,-0.1870388358558427,-0.1870388358558427,0.18703883585584266,0.5231394905120694,-0.5231394905120694,-0.5231394905120694,0.5231394905120694
4.42,1,0,0,1,0.16816375593309388,-0.1681637559330939,-0.1681637559330939,0.16816375593309388,0.5234839417342595,-0.5234839417342595,-0.5234839417342595,0.5234839417342595
4.43,1,0,0,1,0.14862501049238944,-0.14862501049238946,-0.14862501049238946,0.14862501049238944,0.5217624409954884,-0.5217624409954884,-0.5217624409954884,0.5217624409954884
4.44,1,0,0,1,0.1284997100355789,-0.12849971003557892,-0.12849971003557892,0.1284997100355789,0.5179817822726931,-0.5179817822726931,-0.5179817822726931,0.5179817822726931
4.45,1,0,0,1,0.10786727992919236,-0.1078672799291924,-0.1078672799291924,0.10786727992919236,0.5121568860986341,-0.5121568860986341,-0.5121568860986341,0.5121568860986341
4.46,1,0,0,1,0.08680914694879793,-0.08680914694879797,-0.08680914694879797,0.08680914694879793,0.5043107406773683,-0.5043107406773683,-0.5043107406773683,0.5043107406773683
4.47,1,0,0,1,0.06540841792472461,-0.06540841792472465,-0.06540841792472465,0.06540841792472461,0.4944743111603112,-0.49447431116031126,-0.49447431116031126,0.4944743111603112
4.48,1,0,0,1,0.04374955175736244,-0.04374955175736249,-0.04374955175736249,0.04374955175736244,0.48268641744092694,-0.48268641744092694,-0.48268641744092694,0.48268641744092694
4.49,1,0,0,1,0.02191802609648663,-0.021918026096486676,-0.021918026096486676,0.02191802609648663,0.4689935809503535,-0.4689935809503535,-0.4689935809503535,0.4689935809503535
4.5,1,0,0,1,3.8473413874435795e-16,-4.2748237638262e-16,-4.2748237638262e-16,3.8473413874435795e-16,0.4534498410585544,-0.4534498410585544,-0.4534498410585544,0.4534498410585544
4.51,0,1,1,0,-0.02191802609648586,0.021918026096485816,0.021918026096485816,-0.02191802609648586,0.4361165418056241,-0.4361165418056241,-0.4361165418056241,0.4361165418056241
4.5200000000000005,0,1,1,0,-0.04374955175736415,0.0437495517573641,0.0437495517573641,-0.04374955175736415,0.4170620898048816,-0.41706208980488163,-0.41706208980488163,0.4170620898048816
4.53,0,1,1,0,-0.06540841792472385,0.06540841792472381,0.06540841792472381,-0.06540841792472385,0.3963616842732248,-0.39636168427322493,-0.39636168427322493,0.3963616842732248
4.54,0,1,1,0,-0.08680914694879718,0.08680914694879714,0.08680914694879714,-0.08680914694879718,0.3740970202541719,-0.37409702025417196,-0.37409702025417196,0.3740970202541719
4.55,0,1,1,0,-0.10786727992919162,0.10786727992919158,0.10786727992919158,-0.10786727992919162,0.35035596620484605,-0.3503559662048461,-0.3503559662048461,0.35035596620484605
4.5600000000000005,0,1,1,0,-0.12849971003557933,0.12849971003557928,0.12849971003557928,-0.12849971003557933,0.3252322172193238,-0.3252322172193239,-0.3252322172193239,0.3252322172193238
4.57,0,1,1,0,-0.14862501049238874,0.1486250104923887,0.1486250104923887,-0.14862501049238874,0.29882492525690474,-0.2988249252569048,-0.2988249252569048,0.29882492525690474
4.58,0,1,1,0,-0.1681637559330932,0.16816375593309318,0.16816375593309318,-0.1681637559330932,0.27123830783461905,-0.2712383078346191,-0.2712383078346191,0.27123830783461905
4.59,0,1,1,0,-0.187038835855842,0.18703883585584197,0.18703883585584197,-0.187038835855842,0.24258123672830584,-0.2425812367283059,-0.2425812367283059,0.24258123672830584
4.6000000000000005,0,1,1,0,-0.20517575894338477,0.20517575894338475,0.20517575894338475,-0.20517575894338477,0.21296680830544953,-0.2129668083054496,-0.2129668083054496,0.21296680830544953
4.61,0,1,1,0,-0.22250294704626492,0.22250294704626394,0.22250294704626394,-0.22250294704626492,0.1825118971854931,-0.1825118971854949,-0.1825118971854949,0.1825118971854931
4.62,0,1,1,0,-0.23895201766907975,0.23895201766908064,0.23895201766908064,-0.23895201766907975,0.15133669498910177,-0.15133669498910005,-0.15133669498910005,0.15133669498910177
4.63,0,1,1,0,-0.2544580538449485,0.25445805384494846,0.25445805384494846,-0.2544580538449485,0.11956423599674601,-0.11956423599674607,-0.11956423599674607,0.11956423599674601
4.64,0,1,1,0,-0.2689598603331181,0.2689598603331173,0.2689598603331173,-0.2689598603331181,0.08731991158861466,-0.08731991158861654,-0.08731991158861654,0.08731991158861466
4.65,0,1,1,0,-0.2824002051286257,0.2824002051286249,0.2824002051286249,-0.2824002051286257,0.05473097538211415,-0.054730975382116055,-0.054730975382116055,0.05473097538211415
4.66,0,1,1,0,-0.2947260453308712,0.2947260453308712,0.2947260453308712,-0.2947260453308712,0.021926041019986475,-0.02192604101998654,-0.02192604101998654,0.021926041019986475
4.67,0,1,1,0,-0.30588873647971815,0.3058887364797187,0.3058887364797187,-0.30588873647971815,-0.010965425408991772,0.010965425408993569,0.010965425408993569,-0.010965425408991772
4.68,0,1,1,0,-0.31584422453294975,0.3158442245329492,0.3158442245329492,-0.31584422453294975,-0.04381361631350522,0.0438136163135033,0.0438136163135033,-0.04381361631350522
4.69,0,1,1,0,-0.324553219727452,0.32455321972745194,0.32455321972745194,-0.324553219727452,-0.0764888948909721,0.07648889489097203,0.07648889489097203,-0.0764888948909721
